Date/Time	Electricity:Facility [kW](Hourly)	Fans:Electricity [kW](Hourly)	Cooling:Electricity [kW](Hourly)	Heating:Electricity [kW](Hourly)	InteriorLights:Electricity [kW](Hourly)	InteriorEquipment:Electricity [kW](Hourly)	Gas:Facility [kW](Hourly)	Heating:Gas [kW](Hourly)	Electricity:Facility [kW](Monthly)	Gas:Facility [kW](Monthly)
 01/11  08:00:00	33.43607491	3.478844803	0	0	21.92489839	5.05799839	56.71631285	56.71631285		
 01/11  09:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	38.95168005	38.95168005		
 01/11  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	21.91181337	21.91181337		
 01/11  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	11.89911392	11.89911392		
 01/11  12:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	6.254073208	6.254073208		
 01/11  13:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	5.74113895	5.74113895		
 01/11  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.579961849	4.579961849		
 01/11  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.113658309	4.113658309		
 01/11  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.624897096	4.624897096		
 01/11  17:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	9.963327832	9.963327832		
 01/11  18:00:00	29.87964647	0.466573973	0	0	16.44367379	4.046398712	15.86066998	15.86066998		
 01/11  19:00:00	16.27819626	0.862371982	0	0	5.481224596	1.011599678	28.8547199	28.8547199		
 01/11  20:00:00	16.38166496	0.965840689	0	0	5.481224596	1.011599678	32.2137507	32.2137507		
 01/11  21:00:00	16.55674686	1.140922588	0	0	5.481224596	1.011599678	37.76101564	37.76101564		
 01/11  22:00:00	16.6031069	1.187282629	0	0	5.481224596	1.011599678	39.46404814	39.46404814		
 01/11  23:00:00	16.86105876	1.445234486	0	0	5.481224596	1.011599678	47.6668108	47.6668108		
 01/11  24:00:00	16.83778602	1.421961748	0	0	5.481224596	1.011599678	47.23487575	47.23487575		
 01/12  01:00:00	17.08755382	1.671729548	0	0	5.481224596	1.011599678	55.06339152	55.06339152		
 01/12  02:00:00	17.00594447	1.590120194	0	0	5.481224596	1.011599678	52.8544946	52.8544946		
 01/12  03:00:00	17.35138461	1.935560332	0	0	5.481224596	1.011599678	63.87070226	63.87070226		
 01/12  04:00:00	17.15245694	1.736632662	0	0	5.481224596	1.011599678	57.88632445	57.88632445		
 01/12  05:00:00	17.52215516	2.106330881	0	0	5.481224596	1.011599678	69.78435255	69.78435255		
 01/12  06:00:00	17.2175354	1.801711124	0	0	5.481224596	1.011599678	60.14459841	60.14459841		
 01/12  07:00:00	18.89466908	3.478844803	0	0	5.481224596	1.011599678	103.5286528	103.5286528		
 01/12  08:00:00	33.43607491	3.478844803	0	0	21.92489839	5.05799839	93.26115534	93.26115534		
 01/12  09:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	73.86815662	73.86815662		
 01/12  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	47.82449688	47.82449688		
 01/12  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	27.83825474	27.83825474		
 01/12  12:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	13.95352086	13.95352086		
 01/12  13:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	7.100036662	7.100036662		
 01/12  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.988473568	4.988473568		
 01/12  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.148671426	4.148671426		
 01/12  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.210827639	4.210827639		
 01/12  17:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	7.631576336	7.631576336		
 01/12  18:00:00	29.83151169	0.418439191	0	0	16.44367379	4.046398712	14.22447078	14.22447078		
 01/12  19:00:00	16.25663711	0.840812838	0	0	5.481224596	1.011599678	28.12714139	28.12714139		
 01/12  20:00:00	16.43699532	1.021171044	0	0	5.481224596	1.011599678	34.04474511	34.04474511		
 01/12  21:00:00	16.68359445	1.26777018	0	0	5.481224596	1.011599678	41.94298593	41.94298593		
 01/12  22:00:00	16.69745132	1.281627042	0	0	5.481224596	1.011599678	42.62595585	42.62595585		
 01/12  23:00:00	16.97076408	1.554939805	0	0	5.481224596	1.011599678	51.30129325	51.30129325		
 01/12  24:00:00	16.94377956	1.527955287	0	0	5.481224596	1.011599678	50.82859866	50.82859866		
 01/13  01:00:00	17.22643018	1.810605906	0	0	5.481224596	1.011599678	59.69978405	59.69978405		
 01/13  02:00:00	17.08443339	1.668609114	0	0	5.481224596	1.011599678	55.59182067	55.59182067		
 01/13  03:00:00	17.47907565	2.063251376	0	0	5.481224596	1.011599678	68.30118205	68.30118205		
 01/13  04:00:00	17.21294755	1.797123279	0	0	5.481224596	1.011599678	60.10006701	60.10006701		
 01/13  05:00:00	17.55147267	2.135648392	0	0	5.481224596	1.011599678	70.8235935	70.8235935		
 01/13  06:00:00	17.18921253	1.773388252	0	0	5.481224596	1.011599678	59.22836688	59.22836688		
 01/13  07:00:00	18.89466908	3.478844803	0	0	5.481224596	1.011599678	98.20739999	98.20739999		
 01/13  08:00:00	33.43607491	3.478844803	0	0	21.92489839	5.05799839	87.05922765	87.05922765		
 01/13  09:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	70.36325256	70.36325256		
 01/13  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	50.77265624	50.77265624		
 01/13  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	35.58903488	35.58903488		
 01/13  12:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	26.42116111	26.42116111		
 01/13  13:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	23.839855	23.839855		
 01/13  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	17.61788925	17.61788925		
 01/13  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	13.33836406	13.33836406		
 01/13  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	13.13497042	13.13497042		
 01/13  17:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	22.70365082	22.70365082		
 01/13  18:00:00	30.17323063	0.760158129	0	0	16.44367379	4.046398712	25.75437663	25.75437663		
 01/13  19:00:00	16.38272464	0.966900366	0	0	5.481224596	1.011599678	32.08008871	32.08008871		
 01/13  20:00:00	16.88798746	1.472163182	0	0	5.481224596	1.011599678	49.04435623	49.04435623		
 01/13  21:00:00	16.62417447	1.208350193	0	0	5.481224596	1.011599678	39.90611576	39.90611576		
 01/13  22:00:00	17.11325577	1.697431491	0	0	5.481224596	1.011599678	56.40447957	56.40447957		
 01/13  23:00:00	16.82407432	1.408250044	0	0	5.481224596	1.011599678	46.40695375	46.40695375		
 01/13  24:00:00	17.35847681	1.942652531	0	0	5.481224596	1.011599678	64.6050608	64.6050608		
 01/14  01:00:00	16.97285479	1.557030518	0	0	5.481224596	1.011599678	51.33628143	51.33628143		
 01/14  02:00:00	17.57072295	2.154898678	0	0	5.481224596	1.011599678	71.94979943	71.94979943		
 01/14  03:00:00	17.1839187	1.768094424	0	0	5.481224596	1.011599678	58.52321255	58.52321255		
 01/14  04:00:00	17.74819691	2.332372633	0	0	5.481224596	1.011599678	78.27572576	78.27572576		
 01/14  05:00:00	17.33053957	1.914715299	0	0	5.481224596	1.011599678	63.63839671	63.63839671		
 01/14  06:00:00	17.80723279	2.391408512	0	0	5.481224596	1.011599678	80.62062783	80.62062783		
 01/14  07:00:00	17.34867872	1.932854449	0	0	5.481224596	1.011599678	64.57358989	64.57358989		
 01/14  08:00:00	12.87159632	3.404438713	0	0	5.481224596	1.011599678	114.2282266	114.2282266		
 01/14  09:00:00	10.9336647	3.429240743	0	0	5.481224596	2.023199356	99.72404916	99.72404916		
 01/14  10:00:00	20.68018255	3.478844803	0	0	13.15493903	4.046398712	78.57336973	78.57336973		
 01/14  11:00:00	20.68018255	3.478844803	0	0	13.15493903	4.046398712	58.55999416	58.55999416		
 01/14  12:00:00	20.68018255	3.478844803	0	0	13.15493903	4.046398712	42.01550658	42.01550658		
 01/14  13:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	34.83700597	34.83700597		
 01/14  14:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	28.14545716	28.14545716		
 01/14  15:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	22.36200369	22.36200369		
 01/14  16:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	21.48858731	21.48858731		
 01/14  17:00:00	7.001278984	0.50845471	0	0	5.481224596	1.011599678	17.22602763	17.22602763		
 01/14  18:00:00	16.36025463	0.944430358	0	0	5.481224596	1.011599678	31.5150525	31.5150525		
 01/14  19:00:00	16.61016311	1.194338838	0	0	5.481224596	1.011599678	39.60342283	39.60342283		
 01/14  20:00:00	16.88095495	1.465130674	0	0	5.481224596	1.011599678	48.59608005	48.59608005		
 01/14  21:00:00	16.93890809	1.52308382	0	0	5.481224596	1.011599678	50.44330371	50.44330371		
 01/14  22:00:00	17.10477905	1.688954776	0	0	5.481224596	1.011599678	55.95542476	55.95542476		
 01/14  23:00:00	17.07453494	1.658710669	0	0	5.481224596	1.011599678	54.92906075	54.92906075		
 01/14  24:00:00	17.33792897	1.922104692	0	0	5.481224596	1.011599678	63.85882774	63.85882774		
 01/15  01:00:00	17.2151581	1.799333821	0	0	5.481224596	1.011599678	59.7828332	59.7828332		
 01/15  02:00:00	17.48113101	2.065306732	0	0	5.481224596	1.011599678	68.88761091	68.88761091		
 01/15  03:00:00	17.28007443	1.864250156	0	0	5.481224596	1.011599678	61.97254191	61.97254191		
 01/15  04:00:00	17.63078067	2.214956394	0	0	5.481224596	1.011599678	74.04565768	74.04565768		
 01/15  05:00:00	17.37172471	1.955900436	0	0	5.481224596	1.011599678	65.15028225	65.15028225		
 01/15  06:00:00	17.70384967	2.288025397	0	0	5.481224596	1.011599678	76.65684985	76.65684985		
 01/15  07:00:00	17.4068165	1.990992227	0	0	5.481224596	1.011599678	66.41781217	66.41781217		
 01/15  08:00:00	11.78366556	2.316507952	0	0	5.481224596	1.011599678	77.89360186	77.89360186		
 01/15  09:00:00	8.372122987	1.879298713	0	0	5.481224596	1.011599678	62.78721223	62.78721223		
 01/15  10:00:00	8.153084593	1.660260318	0	0	5.481224596	1.011599678	55.19954607	55.19954607		
 01/15  11:00:00	7.587502965	1.09467869	0	0	5.481224596	1.011599678	36.16024581	36.16024581		
 01/15  12:00:00	7.307029611	0.814205336	0	0	5.481224596	1.011599678	26.99302932	26.99302932		
 01/15  13:00:00	6.891531742	0.398707468	0	0	5.481224596	1.011599678	13.25939258	13.25939258		
 01/15  14:00:00	6.954843863	0.462019589	0	0	5.481224596	1.011599678	15.75984371	15.75984371		
 01/15  15:00:00	6.797427216	0.304602942	0	0	5.481224596	1.011599678	10.31210781	10.31210781		
 01/15  16:00:00	6.832497641	0.339673367	0	0	5.481224596	1.011599678	11.50828693	11.50828693		
 01/15  17:00:00	7.069639154	0.57681488	0	0	5.481224596	1.011599678	18.92825546	18.92825546		
 01/15  18:00:00	16.33269326	0.916868989	0	0	5.481224596	1.011599678	30.12451811	30.12451811		
 01/15  19:00:00	16.54728509	1.131460815	0	0	5.481224596	1.011599678	37.05933293	37.05933293		
 01/15  20:00:00	16.71681813	1.300993859	0	0	5.481224596	1.011599678	42.83984278	42.83984278		
 01/15  21:00:00	16.75266671	1.33684244	0	0	5.481224596	1.011599678	43.87751476	43.87751476		
 01/15  22:00:00	16.87646401	1.460639732	0	0	5.481224596	1.011599678	48.13246722	48.13246722		
 01/15  23:00:00	16.86508602	1.449261742	0	0	5.481224596	1.011599678	47.59656346	47.59656346		
 01/15  24:00:00	17.00291515	1.587090879	0	0	5.481224596	1.011599678	52.30456442	52.30456442		
 01/16  01:00:00	17.03407527	1.618250993	0	0	5.481224596	1.011599678	53.24592254	53.24592254		
 01/16  02:00:00	17.22682646	1.811002184	0	0	5.481224596	1.011599678	59.8059707	59.8059707		
 01/16  03:00:00	17.14537336	1.729549086	0	0	5.481224596	1.011599678	57.07843136	57.07843136		
 01/16  04:00:00	17.19989779	1.784073517	0	0	5.481224596	1.011599678	58.88536449	58.88536449		
 01/16  05:00:00	17.07818345	1.662359178	0	0	5.481224596	1.011599678	54.67380239	54.67380239		
 01/16  06:00:00	17.17287508	1.757050803	0	0	5.481224596	1.011599678	57.90330293	57.90330293		
 01/16  07:00:00	17.11477813	1.698953851	0	0	5.481224596	1.011599678	55.90768359	55.90768359		
 01/16  08:00:00	11.28894567	1.821788066	0	0	5.481224596	1.011599678	60.17706839	60.17706839		
 01/16  09:00:00	8.026784907	1.533960633	0	0	5.481224596	1.011599678	50.56047889	50.56047889		
 01/16  10:00:00	7.759343205	1.266518931	0	0	5.481224596	1.011599678	41.85534168	41.85534168		
 01/16  11:00:00	7.37162742	0.878803145	0	0	5.481224596	1.011599678	28.98699132	28.98699132		
 01/16  12:00:00	7.061245978	0.568421703	0	0	5.481224596	1.011599678	18.90569228	18.90569228		
 01/16  13:00:00	6.719390565	0.22656629	0	0	5.481224596	1.011599678	7.704041892	7.704041892		
 01/16  14:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 01/16  15:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 01/16  16:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 01/16  17:00:00	6.770677807	0.277853532	0	0	5.481224596	1.011599678	9.191631118	9.191631118		
 01/16  18:00:00	16.14239582	0.726571546	0	0	5.481224596	1.011599678	24.0587098	24.0587098		
 01/16  19:00:00	16.23144689	0.815622615	0	0	5.481224596	1.011599678	26.5123721	26.5123721		
 01/16  20:00:00	16.61654684	1.200722561	0	0	5.481224596	1.011599678	39.78110234	39.78110234		
 01/16  21:00:00	16.4654259	1.049601626	0	0	5.481224596	1.011599678	34.18624648	34.18624648		
 01/16  22:00:00	16.74662109	1.330796816	0	0	5.481224596	1.011599678	44.12793099	44.12793099		
 01/16  23:00:00	16.54930767	1.1334834	0	0	5.481224596	1.011599678	36.90221568	36.90221568		
 01/16  24:00:00	16.90109449	1.485270219	0	0	5.481224596	1.011599678	49.28589057	49.28589057		
 01/17  01:00:00	16.68124876	1.265424486	0	0	5.481224596	1.011599678	41.20135514	41.20135514		
 01/17  02:00:00	17.06573086	1.649906581	0	0	5.481224596	1.011599678	54.79764796	54.79764796		
 01/17  03:00:00	16.77445154	1.358627266	0	0	5.481224596	1.011599678	44.24901484	44.24901484		
 01/17  04:00:00	17.08238503	1.666560751	0	0	5.481224596	1.011599678	55.34097536	55.34097536		
 01/17  05:00:00	16.79453792	1.378713642	0	0	5.481224596	1.011599678	44.88722192	44.88722192		
 01/17  06:00:00	17.17308254	1.75725827	0	0	5.481224596	1.011599678	58.41249874	58.41249874		
 01/17  07:00:00	18.89466908	3.478844803	0	0	5.481224596	1.011599678	79.98947301	79.98947301		
 01/17  08:00:00	33.43607491	3.478844803	0	0	21.92489839	5.05799839	70.95516939	70.95516939		
 01/17  09:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	56.82230113	56.82230113		
 01/17  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	38.91792091	38.91792091		
 01/17  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	22.74462023	22.74462023		
 01/17  12:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	9.366517279	9.366517279		
 01/17  13:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	6.236872023	6.236872023		
 01/17  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.785721585	4.785721585		
 01/17  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.74474068	4.74474068		
 01/17  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	5.149954277	5.149954277		
 01/17  17:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	7.316164552	7.316164552		
 01/17  18:00:00	28.16920479	0.243298957	0	0	16.44367379	4.046398712	8.294742635	8.294742635		
 01/17  19:00:00	15.93241296	0.516588686	0	0	5.481224596	1.011599678	17.63886189	17.63886189		
 01/17  20:00:00	16.16359466	0.74777039	0	0	5.481224596	1.011599678	24.83875977	24.83875977		
 01/17  21:00:00	16.23168965	0.815865377	0	0	5.481224596	1.011599678	27.23412157	27.23412157		
 01/17  22:00:00	16.47313931	1.057315036	0	0	5.481224596	1.011599678	34.8996826	34.8996826		
 01/17  23:00:00	16.47335759	1.05753332	0	0	5.481224596	1.011599678	35.18133283	35.18133283		
 01/17  24:00:00	16.68648832	1.270664043	0	0	5.481224596	1.011599678	41.84018654	41.84018654		
 01/18  01:00:00	16.6214777	1.205653423	0	0	5.481224596	1.011599678	40.07239355	40.07239355		
 01/18  02:00:00	16.78435437	1.368530094	0	0	5.481224596	1.011599678	45.00120095	45.00120095		
 01/18  03:00:00	16.64721116	1.231386884	0	0	5.481224596	1.011599678	40.88626878	40.88626878		
 01/18  04:00:00	16.83711066	1.421286389	0	0	5.481224596	1.011599678	46.68898074	46.68898074		
 01/18  05:00:00	16.75253198	1.33670771	0	0	5.481224596	1.011599678	44.36874499	44.36874499		
 01/18  06:00:00	16.96465483	1.54883056	0	0	5.481224596	1.011599678	50.8332582	50.8332582		
 01/18  07:00:00	18.89466908	3.478844803	0	0	5.481224596	1.011599678	75.20831608	75.20831608		
 01/18  08:00:00	33.43607491	3.478844803	0	0	21.92489839	5.05799839	65.69773051	65.69773051		
 01/18  09:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	51.31658044	51.31658044		
 01/18  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	33.71832488	33.71832488		
 01/18  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	22.98807797	22.98807797		
 01/18  12:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	12.8576034	12.8576034		
 01/18  13:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	6.180775994	6.180775994		
 01/18  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.528047097	4.528047097		
 01/18  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	3.701355629	3.701355629		
 01/18  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	3.682334758	3.682334758		
 01/18  17:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	6.65677593	6.65677593		
 01/18  18:00:00	28.19626007	0.270354232	0	0	16.44367379	4.046398712	9.189129336	9.189129336		
 01/18  19:00:00	16.27917213	0.863347854	0	0	5.481224596	1.011599678	29.00422037	29.00422037		
 01/18  20:00:00	16.28491782	0.869093546	0	0	5.481224596	1.011599678	28.79555164	28.79555164		
 01/18  21:00:00	16.71322501	1.297400735	0	0	5.481224596	1.011599678	43.18707615	43.18707615		
 01/18  22:00:00	16.46430913	1.048484858	0	0	5.481224596	1.011599678	34.61472509	34.61472509		
 01/18  23:00:00	16.90149477	1.485670494	0	0	5.481224596	1.011599678	49.34522337	49.34522337		
 01/18  24:00:00	16.64349803	1.227673752	0	0	5.481224596	1.011599678	40.4450389	40.4450389		
 01/19  01:00:00	17.10927103	1.693446751	0	0	5.481224596	1.011599678	56.18858148	56.18858148		
 01/19  02:00:00	16.74490949	1.32908522	0	0	5.481224596	1.011599678	43.74462269	43.74462269		
 01/19  03:00:00	17.1888352	1.773010927	0	0	5.481224596	1.011599678	58.79522571	58.79522571		
 01/19  04:00:00	16.76508266	1.349258388	0	0	5.481224596	1.011599678	44.39740309	44.39740309		
 01/19  05:00:00	17.20548065	1.789656371	0	0	5.481224596	1.011599678	59.27770758	59.27770758		
 01/19  06:00:00	16.84203696	1.426212687	0	0	5.481224596	1.011599678	46.8820956	46.8820956		
 01/19  07:00:00	18.89466908	3.478844803	0	0	5.481224596	1.011599678	91.15308497	91.15308497		
 01/19  08:00:00	33.43607491	3.478844803	0	0	21.92489839	5.05799839	74.01065356	74.01065356		
 01/19  09:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	60.3119353	60.3119353		
 01/19  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	45.88858775	45.88858775		
 01/19  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	32.71948581	32.71948581		
 01/19  12:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	19.47565165	19.47565165		
 01/19  13:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	10.88860616	10.88860616		
 01/19  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.999483376	4.999483376		
 01/19  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	3.82814651	3.82814651		
 01/19  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	3.677900361	3.677900361		
 01/19  17:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	6.231474777	6.231474777		
 01/19  18:00:00	28.11988829	0.193982456	0	0	16.44367379	4.046398712	6.604691823	6.604691823		
 01/19  19:00:00	15.90167184	0.485847566	0	0	5.481224596	1.011599678	16.44153179	16.44153179		
 01/19  20:00:00	16.40982872	0.994004441	0	0	5.481224596	1.011599678	33.18029589	33.18029589		
 01/19  21:00:00	16.32454593	0.908721651	0	0	5.481224596	1.011599678	30.15833546	30.15833546		
 01/19  22:00:00	16.79555264	1.37972837	0	0	5.481224596	1.011599678	45.83973669	45.83973669		
 01/19  23:00:00	16.53459103	1.118766759	0	0	5.481224596	1.011599678	37.01633437	37.01633437		
 01/19  24:00:00	17.02721643	1.611392156	0	0	5.481224596	1.011599678	53.4478686	53.4478686		
 01/20  01:00:00	16.69957277	1.283748498	0	0	5.481224596	1.011599678	42.39923576	42.39923576		
 01/20  02:00:00	17.19045855	1.774634276	0	0	5.481224596	1.011599678	58.82495009	58.82495009		
 01/20  03:00:00	16.77142451	1.355600239	0	0	5.481224596	1.011599678	44.71886795	44.71886795		
 01/20  04:00:00	17.25274775	1.836923471	0	0	5.481224596	1.011599678	60.84973444	60.84973444		
 01/20  05:00:00	16.83261913	1.416794854	0	0	5.481224596	1.011599678	46.70577343	46.70577343		
 01/20  06:00:00	17.366571	1.950746729	0	0	5.481224596	1.011599678	64.65973359	64.65973359		
 01/20  07:00:00	18.89466908	3.478844803	0	0	5.481224596	1.011599678	86.41511121	86.41511121		
 01/20  08:00:00	33.43607491	3.478844803	0	0	21.92489839	5.05799839	76.79273467	76.79273467		
 01/20  09:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	61.19642111	61.19642111		
 01/20  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	43.73000359	43.73000359		
 01/20  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	27.26511473	27.26511473		
 01/20  12:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	13.4877984	13.4877984		
 01/20  13:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	6.281199413	6.281199413		
 01/20  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	3.900497807	3.900497807		
 01/20  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	2.801887684	2.801887684		
 01/20  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	3.000887959	3.000887959		
 01/20  17:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	6.261830555	6.261830555		
 01/20  18:00:00	28.22319113	0.297285295	0	0	16.44367379	4.046398712	10.09663954	10.09663954		
